:START_ID(PERSON_ID)|:END_ID(PLACE_ID)|:TYPE
8796093029289|170|IS_LOCATED_IN
8796093031927|955|IS_LOCATED_IN
10995116281653|1092|IS_LOCATED_IN
10995116282283|1391|IS_LOCATED_IN
10995116283884|377|IS_LOCATED_IN
10995116283995|120|IS_LOCATED_IN
10995116284616|1415|IS_LOCATED_IN
10995116285880|585|IS_LOCATED_IN
10995116286417|1090|IS_LOCATED_IN
10995116286485|806|IS_LOCATED_IN
10995116288540|456|IS_LOCATED_IN
13194139533606|221|IS_LOCATED_IN
13194139535090|575|IS_LOCATED_IN
13194139535706|229|IS_LOCATED_IN
13194139537266|624|IS_LOCATED_IN
13194139539663|356|IS_LOCATED_IN
13194139540566|568|IS_LOCATED_IN
15393162789084|1129|IS_LOCATED_IN
15393162789204|307|IS_LOCATED_IN
15393162794006|1216|IS_LOCATED_IN
17592186048055|884|IS_LOCATED_IN
17592186049792|483|IS_LOCATED_IN
17592186051109|791|IS_LOCATED_IN
19791209305728|637|IS_LOCATED_IN
19791209305754|983|IS_LOCATED_IN
19791209308424|726|IS_LOCATED_IN
19791209309027|225|IS_LOCATED_IN
21990232556252|541|IS_LOCATED_IN
21990232556376|273|IS_LOCATED_IN
21990232557764|558|IS_LOCATED_IN
21990232561110|331|IS_LOCATED_IN
21990232562389|1422|IS_LOCATED_IN
21990232563471|368|IS_LOCATED_IN
24189255812653|649|IS_LOCATED_IN
24189255812896|394|IS_LOCATED_IN
24189255814717|764|IS_LOCATED_IN
24189255815444|119|IS_LOCATED_IN
24189255816564|1219|IS_LOCATED_IN
24189255816694|1134|IS_LOCATED_IN
24189255821247|542|IS_LOCATED_IN
26388279067923|990|IS_LOCATED_IN
26388279069885|1125|IS_LOCATED_IN
26388279070536|872|IS_LOCATED_IN
26388279073359|1189|IS_LOCATED_IN
26388279075797|535|IS_LOCATED_IN
26388279075837|197|IS_LOCATED_IN
26388279075953|955|IS_LOCATED_IN
28587302325046|1011|IS_LOCATED_IN
28587302325151|351|IS_LOCATED_IN
28587302326304|1048|IS_LOCATED_IN
28587302328000|1161|IS_LOCATED_IN
28587302328379|791|IS_LOCATED_IN
30786325581272|625|IS_LOCATED_IN
30786325585148|452|IS_LOCATED_IN
30786325585782|680|IS_LOCATED_IN
32985348833329|144|IS_LOCATED_IN
32985348837226|284|IS_LOCATED_IN
32985348837631|1209|IS_LOCATED_IN
32985348838449|987|IS_LOCATED_IN
32985348840568|1218|IS_LOCATED_IN
32985348840628|131|IS_LOCATED_IN
32985348842585|329|IS_LOCATED_IN
32985348842700|1196|IS_LOCATED_IN
443|1322|IS_LOCATED_IN
3454|458|IS_LOCATED_IN
6551|131|IS_LOCATED_IN
6666|330|IS_LOCATED_IN
8340|1195|IS_LOCATED_IN
8911|786|IS_LOCATED_IN
9598|346|IS_LOCATED_IN
10169|1410|IS_LOCATED_IN
10648|648|IS_LOCATED_IN
2199023255688|847|IS_LOCATED_IN
2199023256849|1080|IS_LOCATED_IN
2199023259578|865|IS_LOCATED_IN
2199023262559|770|IS_LOCATED_IN
2199023262832|376|IS_LOCATED_IN
2199023263276|1199|IS_LOCATED_IN
2199023265089|1251|IS_LOCATED_IN
4398046513546|1419|IS_LOCATED_IN
4398046515841|1318|IS_LOCATED_IN
4398046516662|1093|IS_LOCATED_IN
4398046517049|747|IS_LOCATED_IN
4398046518814|279|IS_LOCATED_IN
4398046520210|1381|IS_LOCATED_IN
8796093024675|871|IS_LOCATED_IN
8796093024734|340|IS_LOCATED_IN
8796093025783|402|IS_LOCATED_IN
8796093025992|809|IS_LOCATED_IN
8796093026599|503|IS_LOCATED_IN
8796093026684|1362|IS_LOCATED_IN
8796093027956|1347|IS_LOCATED_IN
8796093029585|885|IS_LOCATED_IN
8796093030681|1190|IS_LOCATED_IN
8796093032197|621|IS_LOCATED_IN
8796093032603|1131|IS_LOCATED_IN
10995116280592|766|IS_LOCATED_IN
10995116285549|1390|IS_LOCATED_IN
10995116285981|306|IS_LOCATED_IN
10995116286514|1388|IS_LOCATED_IN
10995116288279|1405|IS_LOCATED_IN
13194139533482|593|IS_LOCATED_IN
13194139535801|1005|IS_LOCATED_IN
13194139537695|1033|IS_LOCATED_IN
13194139540763|355|IS_LOCATED_IN
13194139540872|1322|IS_LOCATED_IN
13194139542018|910|IS_LOCATED_IN
15393162791624|1332|IS_LOCATED_IN
15393162794693|1129|IS_LOCATED_IN
15393162796078|987|IS_LOCATED_IN
15393162796628|524|IS_LOCATED_IN
15393162797174|569|IS_LOCATED_IN
15393162798018|445|IS_LOCATED_IN
17592186044439|877|IS_LOCATED_IN
17592186045497|686|IS_LOCATED_IN
17592186047786|617|IS_LOCATED_IN
17592186050313|1072|IS_LOCATED_IN
17592186055313|1123|IS_LOCATED_IN
19791209300504|1356|IS_LOCATED_IN
19791209302776|562|IS_LOCATED_IN
19791209304149|202|IS_LOCATED_IN
19791209305995|721|IS_LOCATED_IN
19791209307970|729|IS_LOCATED_IN
21990232556429|597|IS_LOCATED_IN
21990232556761|496|IS_LOCATED_IN
21990232558091|1014|IS_LOCATED_IN
21990232560628|313|IS_LOCATED_IN
21990232561749|310|IS_LOCATED_IN
21990232564228|719|IS_LOCATED_IN
24189255811171|363|IS_LOCATED_IN
24189255812001|1065|IS_LOCATED_IN
24189255812047|956|IS_LOCATED_IN
24189255817250|575|IS_LOCATED_IN
24189255817889|1066|IS_LOCATED_IN
24189255820403|1434|IS_LOCATED_IN
24189255821585|803|IS_LOCATED_IN
26388279068177|726|IS_LOCATED_IN
26388279068220|507|IS_LOCATED_IN
26388279069792|1406|IS_LOCATED_IN
26388279070635|1038|IS_LOCATED_IN
26388279071097|272|IS_LOCATED_IN
26388279073632|167|IS_LOCATED_IN
26388279075969|763|IS_LOCATED_IN
26388279077606|1222|IS_LOCATED_IN
28587302323136|832|IS_LOCATED_IN
28587302327292|262|IS_LOCATED_IN
28587302330570|1216|IS_LOCATED_IN
30786325577784|1086|IS_LOCATED_IN
30786325578911|1242|IS_LOCATED_IN
30786325579297|213|IS_LOCATED_IN
30786325579880|368|IS_LOCATED_IN
30786325584507|1376|IS_LOCATED_IN
30786325585356|283|IS_LOCATED_IN
32985348835867|290|IS_LOCATED_IN
32985348836361|228|IS_LOCATED_IN
32985348837503|839|IS_LOCATED_IN
32985348838704|852|IS_LOCATED_IN
32985348838934|368|IS_LOCATED_IN
32985348840352|1225|IS_LOCATED_IN
32985348843592|404|IS_LOCATED_IN
35184372095818|1186|IS_LOCATED_IN
4231|349|IS_LOCATED_IN
7096|694|IS_LOCATED_IN
8224|422|IS_LOCATED_IN
8360|1220|IS_LOCATED_IN
10469|245|IS_LOCATED_IN
2199023256524|840|IS_LOCATED_IN
2199023259002|519|IS_LOCATED_IN
2199023260291|696|IS_LOCATED_IN
2199023261129|306|IS_LOCATED_IN
2199023261344|506|IS_LOCATED_IN
2199023265853|1174|IS_LOCATED_IN
2199023266138|911|IS_LOCATED_IN
4398046513140|890|IS_LOCATED_IN
4398046513850|120|IS_LOCATED_IN
4398046518699|754|IS_LOCATED_IN
4398046518733|1099|IS_LOCATED_IN
6597069766720|1061|IS_LOCATED_IN
6597069771147|551|IS_LOCATED_IN
6597069771169|626|IS_LOCATED_IN
6597069773202|718|IS_LOCATED_IN
6597069773711|572|IS_LOCATED_IN
6597069774941|1401|IS_LOCATED_IN
6597069775319|204|IS_LOCATED_IN
6597069777255|304|IS_LOCATED_IN
8796093025552|159|IS_LOCATED_IN
8796093025833|278|IS_LOCATED_IN
8796093027636|525|IS_LOCATED_IN
8796093028937|1202|IS_LOCATED_IN
8796093030543|1030|IS_LOCATED_IN
8796093031436|251|IS_LOCATED_IN
8796093032083|709|IS_LOCATED_IN
8796093033182|1281|IS_LOCATED_IN
10995116278525|334|IS_LOCATED_IN
10995116279564|1284|IS_LOCATED_IN
10995116280727|560|IS_LOCATED_IN
10995116281228|954|IS_LOCATED_IN
10995116281470|702|IS_LOCATED_IN
10995116282686|1283|IS_LOCATED_IN
10995116282906|1142|IS_LOCATED_IN
10995116284483|936|IS_LOCATED_IN
10995116285581|448|IS_LOCATED_IN
10995116286908|994|IS_LOCATED_IN
13194139535456|321|IS_LOCATED_IN
13194139536407|1096|IS_LOCATED_IN
13194139539727|382|IS_LOCATED_IN
15393162788989|1331|IS_LOCATED_IN
15393162790223|1367|IS_LOCATED_IN
15393162792052|419|IS_LOCATED_IN
15393162794059|907|IS_LOCATED_IN
15393162794148|1418|IS_LOCATED_IN
15393162795412|1141|IS_LOCATED_IN
15393162795869|899|IS_LOCATED_IN
15393162797108|1263|IS_LOCATED_IN
15393162798084|538|IS_LOCATED_IN
15393162799013|463|IS_LOCATED_IN
17592186049675|755|IS_LOCATED_IN
17592186054056|123|IS_LOCATED_IN
17592186054697|1014|IS_LOCATED_IN
19791209300317|1041|IS_LOCATED_IN
19791209302942|457|IS_LOCATED_IN
19791209304051|650|IS_LOCATED_IN
19791209306932|806|IS_LOCATED_IN
19791209309133|1369|IS_LOCATED_IN
21990232557315|390|IS_LOCATED_IN
21990232558899|127|IS_LOCATED_IN
21990232560925|883|IS_LOCATED_IN
21990232562562|973|IS_LOCATED_IN
21990232563951|574|IS_LOCATED_IN
21990232565448|1427|IS_LOCATED_IN
24189255811277|426|IS_LOCATED_IN
24189255812660|155|IS_LOCATED_IN
24189255813215|432|IS_LOCATED_IN
24189255814068|604|IS_LOCATED_IN
24189255815047|670|IS_LOCATED_IN
24189255817560|419|IS_LOCATED_IN
24189255818088|278|IS_LOCATED_IN
24189255819642|184|IS_LOCATED_IN
24189255820235|720|IS_LOCATED_IN
26388279067108|1052|IS_LOCATED_IN
26388279067637|394|IS_LOCATED_IN
26388279068526|1430|IS_LOCATED_IN
26388279070049|381|IS_LOCATED_IN
26388279070463|1203|IS_LOCATED_IN
26388279073419|1379|IS_LOCATED_IN
26388279075169|409|IS_LOCATED_IN
26388279075875|1300|IS_LOCATED_IN
26388279076688|1162|IS_LOCATED_IN
28587302322530|986|IS_LOCATED_IN
28587302322548|1222|IS_LOCATED_IN
28587302323345|939|IS_LOCATED_IN
28587302325381|897|IS_LOCATED_IN
28587302326571|1434|IS_LOCATED_IN
28587302327355|1269|IS_LOCATED_IN
28587302328644|724|IS_LOCATED_IN
28587302330229|1337|IS_LOCATED_IN
28587302330919|1324|IS_LOCATED_IN
28587302332758|742|IS_LOCATED_IN
30786325585341|1274|IS_LOCATED_IN
30786325586752|1333|IS_LOCATED_IN
30786325588071|819|IS_LOCATED_IN
32985348833478|829|IS_LOCATED_IN
32985348833670|1254|IS_LOCATED_IN
32985348835144|1351|IS_LOCATED_IN
32985348835158|238|IS_LOCATED_IN
32985348835870|1066|IS_LOCATED_IN
32985348836100|1195|IS_LOCATED_IN
32985348837922|1020|IS_LOCATED_IN
32985348840473|1069|IS_LOCATED_IN
32985348840649|951|IS_LOCATED_IN
35184372092861|214|IS_LOCATED_IN
683|576|IS_LOCATED_IN
1885|977|IS_LOCATED_IN
2197|317|IS_LOCATED_IN
4242|1269|IS_LOCATED_IN
10976|899|IS_LOCATED_IN
2199023256776|236|IS_LOCATED_IN
2199023257889|954|IS_LOCATED_IN
2199023261514|558|IS_LOCATED_IN
2199023262570|1352|IS_LOCATED_IN
2199023262863|1244|IS_LOCATED_IN
2199023262967|317|IS_LOCATED_IN
2199023264788|686|IS_LOCATED_IN
2199023264816|658|IS_LOCATED_IN
4398046511180|1342|IS_LOCATED_IN
4398046512001|343|IS_LOCATED_IN
4398046514056|853|IS_LOCATED_IN
4398046518617|427|IS_LOCATED_IN
6597069766850|1204|IS_LOCATED_IN
6597069767729|778|IS_LOCATED_IN
6597069768951|348|IS_LOCATED_IN
6597069770557|515|IS_LOCATED_IN
6597069770766|1278|IS_LOCATED_IN
6597069772519|730|IS_LOCATED_IN
6597069772855|431|IS_LOCATED_IN
6597069774731|764|IS_LOCATED_IN
6597069776856|540|IS_LOCATED_IN
8796093023237|1425|IS_LOCATED_IN
8796093023668|161|IS_LOCATED_IN
8796093026935|803|IS_LOCATED_IN
8796093028707|863|IS_LOCATED_IN
8796093030033|828|IS_LOCATED_IN
8796093030089|1143|IS_LOCATED_IN
8796093030786|1241|IS_LOCATED_IN
8796093031587|181|IS_LOCATED_IN
8796093031963|715|IS_LOCATED_IN
10995116278236|409|IS_LOCATED_IN
10995116278308|1331|IS_LOCATED_IN
10995116280061|495|IS_LOCATED_IN
10995116280491|230|IS_LOCATED_IN
10995116280563|112|IS_LOCATED_IN
10995116281656|957|IS_LOCATED_IN
10995116282924|154|IS_LOCATED_IN
10995116284775|727|IS_LOCATED_IN
13194139534270|228|IS_LOCATED_IN
13194139535418|778|IS_LOCATED_IN
13194139535896|1162|IS_LOCATED_IN
13194139536622|957|IS_LOCATED_IN
13194139536898|674|IS_LOCATED_IN
13194139537754|703|IS_LOCATED_IN
13194139539046|776|IS_LOCATED_IN
13194139542549|1251|IS_LOCATED_IN
13194139543715|831|IS_LOCATED_IN
15393162790639|423|IS_LOCATED_IN
15393162791608|1264|IS_LOCATED_IN
15393162799202|264|IS_LOCATED_IN
17592186045573|209|IS_LOCATED_IN
17592186049718|932|IS_LOCATED_IN
17592186051749|573|IS_LOCATED_IN
17592186055199|646|IS_LOCATED_IN
17592186055305|777|IS_LOCATED_IN
19791209304995|442|IS_LOCATED_IN
19791209305432|1022|IS_LOCATED_IN
19791209306204|609|IS_LOCATED_IN
19791209308102|1400|IS_LOCATED_IN
21990232556847|652|IS_LOCATED_IN
21990232561701|754|IS_LOCATED_IN
21990232561810|304|IS_LOCATED_IN
24189255813553|1070|IS_LOCATED_IN
24189255813927|908|IS_LOCATED_IN
24189255815343|1078|IS_LOCATED_IN
24189255815856|311|IS_LOCATED_IN
24189255821919|113|IS_LOCATED_IN
26388279067378|252|IS_LOCATED_IN
26388279069224|667|IS_LOCATED_IN
26388279072197|941|IS_LOCATED_IN
28587302323701|793|IS_LOCATED_IN
28587302323855|860|IS_LOCATED_IN
28587302327709|1074|IS_LOCATED_IN
28587302330275|349|IS_LOCATED_IN
28587302330999|1253|IS_LOCATED_IN
28587302331096|1085|IS_LOCATED_IN
28587302332692|743|IS_LOCATED_IN
28587302332943|1324|IS_LOCATED_IN
30786325578608|761|IS_LOCATED_IN
30786325578896|464|IS_LOCATED_IN
30786325580290|277|IS_LOCATED_IN
30786325580943|1436|IS_LOCATED_IN
30786325584023|148|IS_LOCATED_IN
32985348836085|309|IS_LOCATED_IN
32985348838643|463|IS_LOCATED_IN
32985348840337|1215|IS_LOCATED_IN
32985348840881|744|IS_LOCATED_IN
32985348842515|972|IS_LOCATED_IN
32985348843380|1428|IS_LOCATED_IN
2472|1184|IS_LOCATED_IN
4353|943|IS_LOCATED_IN
8504|1149|IS_LOCATED_IN
9332|162|IS_LOCATED_IN
2199023258328|216|IS_LOCATED_IN
2199023258582|863|IS_LOCATED_IN
2199023258723|1242|IS_LOCATED_IN
2199023259693|294|IS_LOCATED_IN
2199023260059|868|IS_LOCATED_IN
2199023262634|882|IS_LOCATED_IN
2199023262850|569|IS_LOCATED_IN
2199023263556|1017|IS_LOCATED_IN
2199023266494|638|IS_LOCATED_IN
4398046512494|679|IS_LOCATED_IN
4398046513456|217|IS_LOCATED_IN
4398046513876|205|IS_LOCATED_IN
4398046516004|121|IS_LOCATED_IN
4398046517414|959|IS_LOCATED_IN
4398046517772|884|IS_LOCATED_IN
4398046517959|1159|IS_LOCATED_IN
4398046518117|1001|IS_LOCATED_IN
4398046521869|1439|IS_LOCATED_IN
6597069769082|1284|IS_LOCATED_IN
6597069773153|1071|IS_LOCATED_IN
8796093023234|919|IS_LOCATED_IN
8796093027270|339|IS_LOCATED_IN
8796093028046|1022|IS_LOCATED_IN
8796093028051|1172|IS_LOCATED_IN
8796093031986|757|IS_LOCATED_IN
8796093032443|371|IS_LOCATED_IN
10995116278223|1040|IS_LOCATED_IN
10995116278835|504|IS_LOCATED_IN
10995116279118|626|IS_LOCATED_IN
10995116283342|942|IS_LOCATED_IN
10995116284143|916|IS_LOCATED_IN
10995116286288|316|IS_LOCATED_IN
10995116287061|1429|IS_LOCATED_IN
10995116287647|1301|IS_LOCATED_IN
10995116288556|420|IS_LOCATED_IN
13194139536097|1206|IS_LOCATED_IN
13194139536362|1058|IS_LOCATED_IN
13194139538251|722|IS_LOCATED_IN
13194139539021|902|IS_LOCATED_IN
13194139541111|773|IS_LOCATED_IN
13194139542580|239|IS_LOCATED_IN
15393162789859|325|IS_LOCATED_IN
15393162791083|1408|IS_LOCATED_IN
15393162791580|655|IS_LOCATED_IN
15393162791843|1192|IS_LOCATED_IN
15393162791892|1119|IS_LOCATED_IN
15393162797529|1017|IS_LOCATED_IN
15393162798806|1384|IS_LOCATED_IN
15393162799725|1035|IS_LOCATED_IN
17592186045229|765|IS_LOCATED_IN
17592186047843|1225|IS_LOCATED_IN
17592186050081|748|IS_LOCATED_IN
17592186050385|1351|IS_LOCATED_IN
17592186050912|858|IS_LOCATED_IN
17592186051080|468|IS_LOCATED_IN
17592186053645|982|IS_LOCATED_IN
19791209300454|1240|IS_LOCATED_IN
19791209301312|981|IS_LOCATED_IN
19791209305891|945|IS_LOCATED_IN
19791209306055|376|IS_LOCATED_IN
19791209308413|1439|IS_LOCATED_IN
21990232556903|386|IS_LOCATED_IN
21990232560624|843|IS_LOCATED_IN
21990232563645|492|IS_LOCATED_IN
24189255811663|1011|IS_LOCATED_IN
24189255813121|1175|IS_LOCATED_IN
24189255814865|299|IS_LOCATED_IN
24189255817294|131|IS_LOCATED_IN
26388279068563|1041|IS_LOCATED_IN
26388279069127|121|IS_LOCATED_IN
26388279071143|1369|IS_LOCATED_IN
26388279072696|373|IS_LOCATED_IN
26388279072835|957|IS_LOCATED_IN
26388279073335|631|IS_LOCATED_IN
26388279073478|679|IS_LOCATED_IN
26388279076505|1070|IS_LOCATED_IN
26388279076608|871|IS_LOCATED_IN
26388279076754|168|IS_LOCATED_IN
28587302326845|1209|IS_LOCATED_IN
28587302328109|347|IS_LOCATED_IN
28587302328597|180|IS_LOCATED_IN
28587302329744|893|IS_LOCATED_IN
28587302330105|555|IS_LOCATED_IN
28587302330619|122|IS_LOCATED_IN
28587302331392|1338|IS_LOCATED_IN
30786325580233|1102|IS_LOCATED_IN
30786325585488|817|IS_LOCATED_IN
30786325585625|310|IS_LOCATED_IN
30786325586646|121|IS_LOCATED_IN
30786325586837|752|IS_LOCATED_IN
30786325587028|429|IS_LOCATED_IN
30786325588443|568|IS_LOCATED_IN
32985348833404|1304|IS_LOCATED_IN
32985348840590|1390|IS_LOCATED_IN
32985348842312|306|IS_LOCATED_IN
32985348843018|1416|IS_LOCATED_IN
96|405|IS_LOCATED_IN
2519|1036|IS_LOCATED_IN
6483|986|IS_LOCATED_IN
6605|1393|IS_LOCATED_IN
2199023256280|134|IS_LOCATED_IN
2199023262952|409|IS_LOCATED_IN
2199023263048|858|IS_LOCATED_IN
2199023266301|522|IS_LOCATED_IN
4398046514591|409|IS_LOCATED_IN
4398046515961|121|IS_LOCATED_IN
4398046518685|1253|IS_LOCATED_IN
4398046520889|690|IS_LOCATED_IN
6597069770966|1088|IS_LOCATED_IN
6597069771165|1319|IS_LOCATED_IN
6597069772427|212|IS_LOCATED_IN
6597069773271|367|IS_LOCATED_IN
6597069777539|1327|IS_LOCATED_IN
8796093022970|269|IS_LOCATED_IN
8796093026900|1379|IS_LOCATED_IN
8796093028196|690|IS_LOCATED_IN
8796093033017|604|IS_LOCATED_IN
10995116281205|289|IS_LOCATED_IN
10995116282640|116|IS_LOCATED_IN
10995116282824|767|IS_LOCATED_IN
10995116283038|842|IS_LOCATED_IN
10995116285161|376|IS_LOCATED_IN
10995116286751|259|IS_LOCATED_IN
13194139533469|492|IS_LOCATED_IN
13194139534229|1448|IS_LOCATED_IN
13194139535758|695|IS_LOCATED_IN
13194139544085|609|IS_LOCATED_IN
15393162789111|529|IS_LOCATED_IN
15393162790787|1341|IS_LOCATED_IN
15393162792150|218|IS_LOCATED_IN
15393162793820|899|IS_LOCATED_IN
15393162796382|682|IS_LOCATED_IN
15393162797396|1125|IS_LOCATED_IN
15393162798199|1083|IS_LOCATED_IN
15393162798250|440|IS_LOCATED_IN
15393162799355|748|IS_LOCATED_IN
17592186045261|1085|IS_LOCATED_IN
17592186046876|559|IS_LOCATED_IN
17592186048932|682|IS_LOCATED_IN
17592186049331|946|IS_LOCATED_IN
17592186052434|485|IS_LOCATED_IN
17592186053009|211|IS_LOCATED_IN
17592186054833|1355|IS_LOCATED_IN
19791209300091|1275|IS_LOCATED_IN
19791209301600|248|IS_LOCATED_IN
19791209302521|824|IS_LOCATED_IN
19791209303325|521|IS_LOCATED_IN
19791209303491|1148|IS_LOCATED_IN
19791209304608|954|IS_LOCATED_IN
19791209309631|725|IS_LOCATED_IN
19791209309911|387|IS_LOCATED_IN
21990232556916|269|IS_LOCATED_IN
21990232557037|1047|IS_LOCATED_IN
21990232557237|1235|IS_LOCATED_IN
21990232557814|553|IS_LOCATED_IN
21990232558080|689|IS_LOCATED_IN
21990232560862|446|IS_LOCATED_IN
21990232561001|753|IS_LOCATED_IN
21990232563129|295|IS_LOCATED_IN
24189255818533|243|IS_LOCATED_IN
24189255820505|515|IS_LOCATED_IN
26388279067796|854|IS_LOCATED_IN
26388279072794|872|IS_LOCATED_IN
28587302322552|239|IS_LOCATED_IN
28587302324912|677|IS_LOCATED_IN
28587302325901|500|IS_LOCATED_IN
28587302327037|483|IS_LOCATED_IN
28587302328508|681|IS_LOCATED_IN
30786325578215|614|IS_LOCATED_IN
30786325581731|499|IS_LOCATED_IN
30786325583337|537|IS_LOCATED_IN
30786325585998|149|IS_LOCATED_IN
32985348837862|1129|IS_LOCATED_IN
32985348844208|845|IS_LOCATED_IN
870|1142|IS_LOCATED_IN
932|590|IS_LOCATED_IN
1077|1256|IS_LOCATED_IN
1521|499|IS_LOCATED_IN
4512|1069|IS_LOCATED_IN
5277|727|IS_LOCATED_IN
6540|445|IS_LOCATED_IN
7318|700|IS_LOCATED_IN
9782|489|IS_LOCATED_IN
10152|758|IS_LOCATED_IN
10985|170|IS_LOCATED_IN
2199023256154|796|IS_LOCATED_IN
2199023256862|692|IS_LOCATED_IN
2199023257143|1157|IS_LOCATED_IN
2199023257255|343|IS_LOCATED_IN
2199023259200|124|IS_LOCATED_IN
2199023259756|887|IS_LOCATED_IN
2199023260138|1106|IS_LOCATED_IN
2199023261834|615|IS_LOCATED_IN
2199023263625|1134|IS_LOCATED_IN
2199023264681|794|IS_LOCATED_IN
4398046511367|229|IS_LOCATED_IN
4398046512696|653|IS_LOCATED_IN
4398046513789|399|IS_LOCATED_IN
4398046515067|942|IS_LOCATED_IN
4398046515736|793|IS_LOCATED_IN
4398046518467|483|IS_LOCATED_IN
4398046518756|192|IS_LOCATED_IN
6597069767831|825|IS_LOCATED_IN
6597069768240|117|IS_LOCATED_IN
6597069770050|1180|IS_LOCATED_IN
6597069770329|521|IS_LOCATED_IN
6597069771199|1367|IS_LOCATED_IN
6597069771287|1108|IS_LOCATED_IN
6597069772672|111|IS_LOCATED_IN
6597069775031|393|IS_LOCATED_IN
6597069775729|283|IS_LOCATED_IN
6597069775899|612|IS_LOCATED_IN
6597069776719|1006|IS_LOCATED_IN
8796093024191|693|IS_LOCATED_IN
8796093027201|876|IS_LOCATED_IN
8796093027500|757|IS_LOCATED_IN
8796093027788|151|IS_LOCATED_IN
10995116279093|949|IS_LOCATED_IN
10995116280003|223|IS_LOCATED_IN
10995116282249|1046|IS_LOCATED_IN
10995116283714|326|IS_LOCATED_IN
10995116286129|598|IS_LOCATED_IN
10995116286465|199|IS_LOCATED_IN
10995116287223|872|IS_LOCATED_IN
10995116287592|191|IS_LOCATED_IN
10995116287630|876|IS_LOCATED_IN
13194139533725|1406|IS_LOCATED_IN
13194139537520|226|IS_LOCATED_IN
13194139538992|1443|IS_LOCATED_IN
13194139539099|302|IS_LOCATED_IN
13194139542201|344|IS_LOCATED_IN
15393162789907|631|IS_LOCATED_IN
15393162793912|871|IS_LOCATED_IN
15393162797184|211|IS_LOCATED_IN
15393162797758|183|IS_LOCATED_IN
17592186046531|848|IS_LOCATED_IN
17592186051933|258|IS_LOCATED_IN
19791209300775|884|IS_LOCATED_IN
19791209301798|1166|IS_LOCATED_IN
19791209303016|1301|IS_LOCATED_IN
19791209304223|145|IS_LOCATED_IN
19791209305358|579|IS_LOCATED_IN
19791209305428|1138|IS_LOCATED_IN
19791209308200|1369|IS_LOCATED_IN
19791209310595|741|IS_LOCATED_IN
21990232556381|1122|IS_LOCATED_IN
21990232559206|552|IS_LOCATED_IN
21990232563408|1372|IS_LOCATED_IN
21990232564106|719|IS_LOCATED_IN
24189255811481|167|IS_LOCATED_IN
24189255816973|462|IS_LOCATED_IN
24189255817381|1303|IS_LOCATED_IN
24189255817965|465|IS_LOCATED_IN
24189255819354|1158|IS_LOCATED_IN
26388279069936|1311|IS_LOCATED_IN
26388279074032|786|IS_LOCATED_IN
28587302323823|563|IS_LOCATED_IN
28587302325456|581|IS_LOCATED_IN
28587302326972|1394|IS_LOCATED_IN
28587302329937|121|IS_LOCATED_IN
28587302330935|1424|IS_LOCATED_IN
28587302332683|573|IS_LOCATED_IN
30786325580679|1380|IS_LOCATED_IN
32985348833467|656|IS_LOCATED_IN
32985348834796|793|IS_LOCATED_IN
32985348835500|928|IS_LOCATED_IN
32985348835627|113|IS_LOCATED_IN
32985348837442|226|IS_LOCATED_IN
32985348839168|517|IS_LOCATED_IN
35184372097776|931|IS_LOCATED_IN
296|643|IS_LOCATED_IN
2946|235|IS_LOCATED_IN
6006|1103|IS_LOCATED_IN
8619|882|IS_LOCATED_IN
8735|754|IS_LOCATED_IN
9112|750|IS_LOCATED_IN
2199023256219|1368|IS_LOCATED_IN
2199023256872|1084|IS_LOCATED_IN
2199023257187|1267|IS_LOCATED_IN
2199023257598|577|IS_LOCATED_IN
2199023261993|322|IS_LOCATED_IN
2199023262332|672|IS_LOCATED_IN
2199023264600|1368|IS_LOCATED_IN
4398046511177|442|IS_LOCATED_IN
4398046515114|1167|IS_LOCATED_IN
4398046515513|218|IS_LOCATED_IN
4398046517081|310|IS_LOCATED_IN
4398046517489|420|IS_LOCATED_IN
4398046519458|927|IS_LOCATED_IN
4398046520243|1172|IS_LOCATED_IN
6597069771224|1422|IS_LOCATED_IN
6597069773399|126|IS_LOCATED_IN
6597069775252|608|IS_LOCATED_IN
8796093022995|1069|IS_LOCATED_IN
8796093023990|937|IS_LOCATED_IN
8796093025694|1058|IS_LOCATED_IN
8796093026140|769|IS_LOCATED_IN
8796093026638|973|IS_LOCATED_IN
8796093026957|1197|IS_LOCATED_IN
8796093028401|1286|IS_LOCATED_IN
8796093028644|278|IS_LOCATED_IN
8796093029671|891|IS_LOCATED_IN
8796093029869|334|IS_LOCATED_IN
8796093030032|458|IS_LOCATED_IN
8796093031165|317|IS_LOCATED_IN
10995116278496|1205|IS_LOCATED_IN
10995116279287|684|IS_LOCATED_IN
10995116280255|672|IS_LOCATED_IN
10995116280333|1184|IS_LOCATED_IN
10995116283937|1399|IS_LOCATED_IN
10995116284286|615|IS_LOCATED_IN
10995116286165|1344|IS_LOCATED_IN
10995116288378|1304|IS_LOCATED_IN
13194139533493|1086|IS_LOCATED_IN
13194139534143|198|IS_LOCATED_IN
13194139537478|1387|IS_LOCATED_IN
13194139539442|397|IS_LOCATED_IN
13194139540010|1330|IS_LOCATED_IN
15393162790403|1065|IS_LOCATED_IN
15393162790406|187|IS_LOCATED_IN
15393162791052|849|IS_LOCATED_IN
15393162792041|990|IS_LOCATED_IN
15393162792913|561|IS_LOCATED_IN
15393162795346|1417|IS_LOCATED_IN
15393162796687|932|IS_LOCATED_IN
