:START_ID(ORGANISATION_ID)|:END_ID(PLACE_ID)|:TYPE
6009|845|IS_LOCATED_IN
6010|845|IS_LOCATED_IN
6011|845|IS_LOCATED_IN
6012|845|IS_LOCATED_IN
6013|845|IS_LOCATED_IN
6014|845|IS_LOCATED_IN
6015|845|IS_LOCATED_IN
6016|845|IS_LOCATED_IN
6017|845|IS_LOCATED_IN
6018|836|IS_LOCATED_IN
6019|852|IS_LOCATED_IN
6020|844|IS_LOCATED_IN
6021|844|IS_LOCATED_IN
6022|844|IS_LOCATED_IN
6023|839|IS_LOCATED_IN
6024|834|IS_LOCATED_IN
6025|866|IS_LOCATED_IN
6026|855|IS_LOCATED_IN
6027|850|IS_LOCATED_IN
6028|842|IS_LOCATED_IN
6029|842|IS_LOCATED_IN
6030|867|IS_LOCATED_IN
6031|836|IS_LOCATED_IN
6032|836|IS_LOCATED_IN
6033|864|IS_LOCATED_IN
6034|859|IS_LOCATED_IN
6035|844|IS_LOCATED_IN
6036|844|IS_LOCATED_IN
6037|844|IS_LOCATED_IN
6038|844|IS_LOCATED_IN
6039|844|IS_LOCATED_IN
6040|844|IS_LOCATED_IN
6041|844|IS_LOCATED_IN
6042|844|IS_LOCATED_IN
6043|841|IS_LOCATED_IN
6044|840|IS_LOCATED_IN
6045|834|IS_LOCATED_IN
6046|838|IS_LOCATED_IN
6047|844|IS_LOCATED_IN
6048|844|IS_LOCATED_IN
6049|844|IS_LOCATED_IN
6050|844|IS_LOCATED_IN
6051|844|IS_LOCATED_IN
6052|844|IS_LOCATED_IN
6053|839|IS_LOCATED_IN
6054|854|IS_LOCATED_IN
6055|841|IS_LOCATED_IN
6056|848|IS_LOCATED_IN
6057|843|IS_LOCATED_IN
6058|835|IS_LOCATED_IN
6059|513|IS_LOCATED_IN
6060|847|IS_LOCATED_IN
6061|847|IS_LOCATED_IN
6062|834|IS_LOCATED_IN
6063|868|IS_LOCATED_IN
6064|868|IS_LOCATED_IN
6065|868|IS_LOCATED_IN
6066|858|IS_LOCATED_IN
6067|867|IS_LOCATED_IN
6068|871|IS_LOCATED_IN
6069|853|IS_LOCATED_IN
6070|851|IS_LOCATED_IN
6071|851|IS_LOCATED_IN
6072|851|IS_LOCATED_IN
6073|845|IS_LOCATED_IN
6074|845|IS_LOCATED_IN
6075|845|IS_LOCATED_IN
6076|845|IS_LOCATED_IN
6077|845|IS_LOCATED_IN
6078|845|IS_LOCATED_IN
6079|845|IS_LOCATED_IN
6080|845|IS_LOCATED_IN
6081|845|IS_LOCATED_IN
6082|845|IS_LOCATED_IN
6083|861|IS_LOCATED_IN
6084|845|IS_LOCATED_IN
6085|845|IS_LOCATED_IN
6086|845|IS_LOCATED_IN
6087|845|IS_LOCATED_IN
6088|836|IS_LOCATED_IN
6089|836|IS_LOCATED_IN
6090|836|IS_LOCATED_IN
6091|1363|IS_LOCATED_IN
6092|868|IS_LOCATED_IN
6093|858|IS_LOCATED_IN
6094|842|IS_LOCATED_IN
6095|833|IS_LOCATED_IN
6096|833|IS_LOCATED_IN
6097|871|IS_LOCATED_IN
6098|871|IS_LOCATED_IN
6099|853|IS_LOCATED_IN
6100|853|IS_LOCATED_IN
6101|853|IS_LOCATED_IN
6102|851|IS_LOCATED_IN
6103|851|IS_LOCATED_IN
6104|845|IS_LOCATED_IN
6105|845|IS_LOCATED_IN
6106|845|IS_LOCATED_IN
6107|845|IS_LOCATED_IN
6108|845|IS_LOCATED_IN
6109|845|IS_LOCATED_IN
6110|845|IS_LOCATED_IN
6111|845|IS_LOCATED_IN
6112|845|IS_LOCATED_IN
6113|845|IS_LOCATED_IN
6114|845|IS_LOCATED_IN
6115|845|IS_LOCATED_IN
6116|845|IS_LOCATED_IN
6117|845|IS_LOCATED_IN
6118|845|IS_LOCATED_IN
6119|836|IS_LOCATED_IN
6120|860|IS_LOCATED_IN
6121|864|IS_LOCATED_IN
6122|863|IS_LOCATED_IN
6123|845|IS_LOCATED_IN
6124|844|IS_LOCATED_IN
6125|841|IS_LOCATED_IN
6126|841|IS_LOCATED_IN
6127|847|IS_LOCATED_IN
6128|545|IS_LOCATED_IN
6129|985|IS_LOCATED_IN
6130|546|IS_LOCATED_IN
6131|546|IS_LOCATED_IN
6132|546|IS_LOCATED_IN
6133|546|IS_LOCATED_IN
6134|546|IS_LOCATED_IN
6135|546|IS_LOCATED_IN
6136|546|IS_LOCATED_IN
6137|546|IS_LOCATED_IN
6138|546|IS_LOCATED_IN
6139|546|IS_LOCATED_IN
6140|546|IS_LOCATED_IN
6141|546|IS_LOCATED_IN
6142|546|IS_LOCATED_IN
6143|546|IS_LOCATED_IN
6144|546|IS_LOCATED_IN
6145|546|IS_LOCATED_IN
6146|546|IS_LOCATED_IN
6147|546|IS_LOCATED_IN
6148|1320|IS_LOCATED_IN
6149|1316|IS_LOCATED_IN
6150|1259|IS_LOCATED_IN
6151|983|IS_LOCATED_IN
6152|548|IS_LOCATED_IN
6153|548|IS_LOCATED_IN
6154|548|IS_LOCATED_IN
6155|548|IS_LOCATED_IN
6156|548|IS_LOCATED_IN
6157|548|IS_LOCATED_IN
6158|548|IS_LOCATED_IN
6159|1168|IS_LOCATED_IN
6160|549|IS_LOCATED_IN
6161|549|IS_LOCATED_IN
6162|549|IS_LOCATED_IN
6163|549|IS_LOCATED_IN
6164|1324|IS_LOCATED_IN
6165|1330|IS_LOCATED_IN
6166|364|IS_LOCATED_IN
6167|1325|IS_LOCATED_IN
6168|1331|IS_LOCATED_IN
6169|1326|IS_LOCATED_IN
6170|1326|IS_LOCATED_IN
6171|1328|IS_LOCATED_IN
6172|1330|IS_LOCATED_IN
6173|1329|IS_LOCATED_IN
6174|1327|IS_LOCATED_IN
6175|1332|IS_LOCATED_IN
6176|1332|IS_LOCATED_IN
6177|1324|IS_LOCATED_IN
6178|1324|IS_LOCATED_IN
6179|1330|IS_LOCATED_IN
6180|1330|IS_LOCATED_IN
6181|1330|IS_LOCATED_IN
6182|1324|IS_LOCATED_IN
6183|1330|IS_LOCATED_IN
6184|1330|IS_LOCATED_IN
6185|1331|IS_LOCATED_IN
6186|1332|IS_LOCATED_IN
6187|1332|IS_LOCATED_IN
6188|1325|IS_LOCATED_IN
6189|1325|IS_LOCATED_IN
6190|1332|IS_LOCATED_IN
6191|1332|IS_LOCATED_IN
6192|1332|IS_LOCATED_IN
6193|1330|IS_LOCATED_IN
6194|1330|IS_LOCATED_IN
6195|1330|IS_LOCATED_IN
6196|1330|IS_LOCATED_IN
6197|491|IS_LOCATED_IN
6198|1337|IS_LOCATED_IN
6199|1337|IS_LOCATED_IN
6200|1340|IS_LOCATED_IN
6201|1342|IS_LOCATED_IN
6202|1333|IS_LOCATED_IN
6203|1333|IS_LOCATED_IN
6204|1333|IS_LOCATED_IN
6205|1333|IS_LOCATED_IN
6206|1333|IS_LOCATED_IN
6207|1333|IS_LOCATED_IN
6208|1333|IS_LOCATED_IN
6209|1333|IS_LOCATED_IN
6210|1333|IS_LOCATED_IN
6211|1333|IS_LOCATED_IN
6212|1333|IS_LOCATED_IN
6213|1335|IS_LOCATED_IN
6214|1335|IS_LOCATED_IN
6215|1341|IS_LOCATED_IN
6216|1339|IS_LOCATED_IN
6217|1339|IS_LOCATED_IN
6218|1339|IS_LOCATED_IN
6219|1339|IS_LOCATED_IN
6220|1341|IS_LOCATED_IN
6221|1341|IS_LOCATED_IN
6222|1334|IS_LOCATED_IN
6223|1339|IS_LOCATED_IN
6224|1339|IS_LOCATED_IN
6225|1342|IS_LOCATED_IN
6226|1333|IS_LOCATED_IN
6227|1333|IS_LOCATED_IN
6228|1333|IS_LOCATED_IN
6229|1333|IS_LOCATED_IN
6230|1333|IS_LOCATED_IN
6231|1333|IS_LOCATED_IN
6232|1333|IS_LOCATED_IN
6233|1333|IS_LOCATED_IN
6234|1338|IS_LOCATED_IN
6235|1338|IS_LOCATED_IN
6236|1337|IS_LOCATED_IN
6237|1337|IS_LOCATED_IN
6238|1340|IS_LOCATED_IN
6239|1333|IS_LOCATED_IN
6240|1333|IS_LOCATED_IN
6241|1333|IS_LOCATED_IN
6242|1336|IS_LOCATED_IN
6243|1333|IS_LOCATED_IN
6244|1333|IS_LOCATED_IN
6245|1342|IS_LOCATED_IN
6246|1342|IS_LOCATED_IN
6247|1333|IS_LOCATED_IN
6248|1333|IS_LOCATED_IN
6249|1333|IS_LOCATED_IN
6250|1333|IS_LOCATED_IN
6251|1333|IS_LOCATED_IN
6252|1333|IS_LOCATED_IN
6253|1333|IS_LOCATED_IN
6254|1333|IS_LOCATED_IN
6255|1333|IS_LOCATED_IN
6256|1335|IS_LOCATED_IN
6257|1334|IS_LOCATED_IN
6258|1336|IS_LOCATED_IN
6259|1339|IS_LOCATED_IN
6260|1339|IS_LOCATED_IN
6261|1339|IS_LOCATED_IN
6262|1339|IS_LOCATED_IN
6263|1339|IS_LOCATED_IN
6264|1339|IS_LOCATED_IN
6265|1341|IS_LOCATED_IN
6266|1341|IS_LOCATED_IN
6267|1336|IS_LOCATED_IN
6268|1337|IS_LOCATED_IN
6269|1337|IS_LOCATED_IN
6270|1337|IS_LOCATED_IN
6271|1337|IS_LOCATED_IN
6272|1337|IS_LOCATED_IN
6273|1340|IS_LOCATED_IN
6274|1342|IS_LOCATED_IN
6275|1333|IS_LOCATED_IN
6276|1333|IS_LOCATED_IN
6277|1333|IS_LOCATED_IN
6278|1333|IS_LOCATED_IN
6279|1333|IS_LOCATED_IN
6280|1333|IS_LOCATED_IN
6281|1335|IS_LOCATED_IN
6282|1338|IS_LOCATED_IN
6283|1338|IS_LOCATED_IN
6284|1333|IS_LOCATED_IN
6285|1334|IS_LOCATED_IN
6286|1334|IS_LOCATED_IN
6287|1336|IS_LOCATED_IN
6288|1336|IS_LOCATED_IN
6289|1339|IS_LOCATED_IN
6290|1341|IS_LOCATED_IN
6291|491|IS_LOCATED_IN
6292|1337|IS_LOCATED_IN
6293|1337|IS_LOCATED_IN
6294|1337|IS_LOCATED_IN
6295|1337|IS_LOCATED_IN
6296|1337|IS_LOCATED_IN
6297|1337|IS_LOCATED_IN
6298|1340|IS_LOCATED_IN
6299|1333|IS_LOCATED_IN
6300|1333|IS_LOCATED_IN
6301|1343|IS_LOCATED_IN
6302|1344|IS_LOCATED_IN
6303|1348|IS_LOCATED_IN
6304|1345|IS_LOCATED_IN
6305|1345|IS_LOCATED_IN
6306|1345|IS_LOCATED_IN
6307|1347|IS_LOCATED_IN
6308|1350|IS_LOCATED_IN
6309|1352|IS_LOCATED_IN
6310|1345|IS_LOCATED_IN
6311|1344|IS_LOCATED_IN
6312|1344|IS_LOCATED_IN
6313|1344|IS_LOCATED_IN
6314|1344|IS_LOCATED_IN
6315|1344|IS_LOCATED_IN
6316|1347|IS_LOCATED_IN
6317|1349|IS_LOCATED_IN
6318|1345|IS_LOCATED_IN
6319|1349|IS_LOCATED_IN
6320|1345|IS_LOCATED_IN
6321|1345|IS_LOCATED_IN
6322|1350|IS_LOCATED_IN
6323|1349|IS_LOCATED_IN
6324|1351|IS_LOCATED_IN
6325|1351|IS_LOCATED_IN
6326|1062|IS_LOCATED_IN
6327|1344|IS_LOCATED_IN
6328|1344|IS_LOCATED_IN
6329|1346|IS_LOCATED_IN
6330|1346|IS_LOCATED_IN
6331|1351|IS_LOCATED_IN
6332|1344|IS_LOCATED_IN
6333|1344|IS_LOCATED_IN
6334|1344|IS_LOCATED_IN
6335|1344|IS_LOCATED_IN
6336|1343|IS_LOCATED_IN
6337|1346|IS_LOCATED_IN
6338|1348|IS_LOCATED_IN
6339|1345|IS_LOCATED_IN
6340|1345|IS_LOCATED_IN
6341|1345|IS_LOCATED_IN
6342|740|IS_LOCATED_IN
6343|1352|IS_LOCATED_IN
6344|1362|IS_LOCATED_IN
6345|1359|IS_LOCATED_IN
6346|1359|IS_LOCATED_IN
6347|1356|IS_LOCATED_IN
6348|1360|IS_LOCATED_IN
6349|1357|IS_LOCATED_IN
6350|1357|IS_LOCATED_IN
6351|1357|IS_LOCATED_IN
6352|1357|IS_LOCATED_IN
6353|1353|IS_LOCATED_IN
6354|1361|IS_LOCATED_IN
6355|1357|IS_LOCATED_IN
6356|1357|IS_LOCATED_IN
6357|1357|IS_LOCATED_IN
6358|1361|IS_LOCATED_IN
6359|1359|IS_LOCATED_IN
6360|1359|IS_LOCATED_IN
6361|1359|IS_LOCATED_IN
6362|1359|IS_LOCATED_IN
6363|1359|IS_LOCATED_IN
6364|1359|IS_LOCATED_IN
6365|1354|IS_LOCATED_IN
6366|1358|IS_LOCATED_IN
6367|1358|IS_LOCATED_IN
6368|1357|IS_LOCATED_IN
6369|1355|IS_LOCATED_IN
6370|1355|IS_LOCATED_IN
6371|1359|IS_LOCATED_IN
6372|1357|IS_LOCATED_IN
6373|1357|IS_LOCATED_IN
6374|1361|IS_LOCATED_IN
6375|1359|IS_LOCATED_IN
6376|1359|IS_LOCATED_IN
6377|1359|IS_LOCATED_IN
6378|1354|IS_LOCATED_IN
6379|1357|IS_LOCATED_IN
6380|1357|IS_LOCATED_IN
6381|1357|IS_LOCATED_IN
6382|1357|IS_LOCATED_IN
6383|1357|IS_LOCATED_IN
6384|1357|IS_LOCATED_IN
6385|1357|IS_LOCATED_IN
6386|1355|IS_LOCATED_IN
6387|1361|IS_LOCATED_IN
6388|550|IS_LOCATED_IN
6389|364|IS_LOCATED_IN
6390|1366|IS_LOCATED_IN
6391|1365|IS_LOCATED_IN
6392|1363|IS_LOCATED_IN
6393|1371|IS_LOCATED_IN
6394|1367|IS_LOCATED_IN
6395|1368|IS_LOCATED_IN
6396|1369|IS_LOCATED_IN
6397|1369|IS_LOCATED_IN
6398|1369|IS_LOCATED_IN
6399|1372|IS_LOCATED_IN
6400|1372|IS_LOCATED_IN
6401|1366|IS_LOCATED_IN
6402|1370|IS_LOCATED_IN
6403|1364|IS_LOCATED_IN
6404|1368|IS_LOCATED_IN
6405|1366|IS_LOCATED_IN
6406|1366|IS_LOCATED_IN
6407|1370|IS_LOCATED_IN
6408|1369|IS_LOCATED_IN
6409|1365|IS_LOCATED_IN
6410|1369|IS_LOCATED_IN
6411|1370|IS_LOCATED_IN
6412|1370|IS_LOCATED_IN
6413|1365|IS_LOCATED_IN
6414|1372|IS_LOCATED_IN
6415|1372|IS_LOCATED_IN
6416|1372|IS_LOCATED_IN
6417|1364|IS_LOCATED_IN
6418|1372|IS_LOCATED_IN
6419|1369|IS_LOCATED_IN
6420|1369|IS_LOCATED_IN
6421|1368|IS_LOCATED_IN
6422|1370|IS_LOCATED_IN
6423|1129|IS_LOCATED_IN
6424|551|IS_LOCATED_IN
6425|551|IS_LOCATED_IN
6426|551|IS_LOCATED_IN
6427|551|IS_LOCATED_IN
6428|198|IS_LOCATED_IN
6429|551|IS_LOCATED_IN
6430|551|IS_LOCATED_IN
6431|551|IS_LOCATED_IN
6432|1299|IS_LOCATED_IN
6433|1304|IS_LOCATED_IN
6434|1300|IS_LOCATED_IN
6435|1302|IS_LOCATED_IN
6436|1298|IS_LOCATED_IN
6437|1299|IS_LOCATED_IN
6438|1304|IS_LOCATED_IN
6439|1297|IS_LOCATED_IN
6440|1297|IS_LOCATED_IN
6441|1303|IS_LOCATED_IN
6442|1303|IS_LOCATED_IN
6443|1303|IS_LOCATED_IN
6444|1299|IS_LOCATED_IN
6445|1304|IS_LOCATED_IN
6446|1304|IS_LOCATED_IN
6447|1304|IS_LOCATED_IN
6448|1297|IS_LOCATED_IN
6449|1297|IS_LOCATED_IN
6450|1297|IS_LOCATED_IN
6451|1301|IS_LOCATED_IN
6452|1301|IS_LOCATED_IN
6453|1297|IS_LOCATED_IN
6454|1297|IS_LOCATED_IN
6455|1301|IS_LOCATED_IN
6456|1301|IS_LOCATED_IN
6457|1303|IS_LOCATED_IN
6458|1304|IS_LOCATED_IN
6459|1303|IS_LOCATED_IN
6460|1303|IS_LOCATED_IN
6461|1303|IS_LOCATED_IN
6462|1302|IS_LOCATED_IN
6463|1302|IS_LOCATED_IN
6464|1302|IS_LOCATED_IN
6465|1302|IS_LOCATED_IN
6466|1297|IS_LOCATED_IN
6467|1297|IS_LOCATED_IN
6468|1303|IS_LOCATED_IN
6469|1303|IS_LOCATED_IN
6470|1303|IS_LOCATED_IN
6471|1303|IS_LOCATED_IN
6472|1303|IS_LOCATED_IN
6473|552|IS_LOCATED_IN
6474|1375|IS_LOCATED_IN
6475|1374|IS_LOCATED_IN
6476|772|IS_LOCATED_IN
6477|1374|IS_LOCATED_IN
6478|1380|IS_LOCATED_IN
6479|1380|IS_LOCATED_IN
6480|1377|IS_LOCATED_IN
6481|1377|IS_LOCATED_IN
6482|1379|IS_LOCATED_IN
6483|1381|IS_LOCATED_IN
6484|1376|IS_LOCATED_IN
6485|1384|IS_LOCATED_IN
6486|1382|IS_LOCATED_IN
6487|1385|IS_LOCATED_IN
6488|1388|IS_LOCATED_IN
6489|1391|IS_LOCATED_IN
6490|1387|IS_LOCATED_IN
6491|1390|IS_LOCATED_IN
6492|1390|IS_LOCATED_IN
6493|1389|IS_LOCATED_IN
6494|1383|IS_LOCATED_IN
6495|1383|IS_LOCATED_IN
6496|1383|IS_LOCATED_IN
6497|1383|IS_LOCATED_IN
6498|1383|IS_LOCATED_IN
6499|1383|IS_LOCATED_IN
6500|1383|IS_LOCATED_IN
6501|1383|IS_LOCATED_IN
6502|1383|IS_LOCATED_IN
6503|1383|IS_LOCATED_IN
6504|1383|IS_LOCATED_IN
6505|1383|IS_LOCATED_IN
6506|1389|IS_LOCATED_IN
6507|1389|IS_LOCATED_IN
6508|1383|IS_LOCATED_IN
6509|1383|IS_LOCATED_IN
6510|1387|IS_LOCATED_IN
6511|1390|IS_LOCATED_IN
6512|1386|IS_LOCATED_IN
6513|1387|IS_LOCATED_IN
6514|1383|IS_LOCATED_IN
6515|1383|IS_LOCATED_IN
6516|1383|IS_LOCATED_IN
6517|1383|IS_LOCATED_IN
6518|1383|IS_LOCATED_IN
6519|1383|IS_LOCATED_IN
6520|1383|IS_LOCATED_IN
6521|1383|IS_LOCATED_IN
6522|1386|IS_LOCATED_IN
6523|1383|IS_LOCATED_IN
6524|1383|IS_LOCATED_IN
6525|1383|IS_LOCATED_IN
6526|1383|IS_LOCATED_IN
6527|1383|IS_LOCATED_IN
6528|1383|IS_LOCATED_IN
6529|1383|IS_LOCATED_IN
6530|1383|IS_LOCATED_IN
6531|1383|IS_LOCATED_IN
6532|1383|IS_LOCATED_IN
6533|1383|IS_LOCATED_IN
6534|1383|IS_LOCATED_IN
6535|1383|IS_LOCATED_IN
6536|1383|IS_LOCATED_IN
6537|1395|IS_LOCATED_IN
6538|1392|IS_LOCATED_IN
6539|1398|IS_LOCATED_IN
6540|1400|IS_LOCATED_IN
6541|1400|IS_LOCATED_IN
6542|1400|IS_LOCATED_IN
6543|1400|IS_LOCATED_IN
6544|1400|IS_LOCATED_IN
6545|1401|IS_LOCATED_IN
6546|1400|IS_LOCATED_IN
6547|1400|IS_LOCATED_IN
6548|1400|IS_LOCATED_IN
6549|1397|IS_LOCATED_IN
6550|1410|IS_LOCATED_IN
6551|1404|IS_LOCATED_IN
6552|1406|IS_LOCATED_IN
6553|1409|IS_LOCATED_IN
6554|1405|IS_LOCATED_IN
6555|1405|IS_LOCATED_IN
6556|1405|IS_LOCATED_IN
6557|1405|IS_LOCATED_IN
6558|1407|IS_LOCATED_IN
6559|1403|IS_LOCATED_IN
6560|1403|IS_LOCATED_IN
6561|1403|IS_LOCATED_IN
6562|1403|IS_LOCATED_IN
6563|1403|IS_LOCATED_IN
6564|1403|IS_LOCATED_IN
6565|1403|IS_LOCATED_IN
6566|1408|IS_LOCATED_IN
6567|1411|IS_LOCATED_IN
6568|1411|IS_LOCATED_IN
6569|1402|IS_LOCATED_IN
6570|1402|IS_LOCATED_IN
6571|1407|IS_LOCATED_IN
6572|1403|IS_LOCATED_IN
6573|1403|IS_LOCATED_IN
6574|1403|IS_LOCATED_IN
6575|1403|IS_LOCATED_IN
6576|1403|IS_LOCATED_IN
6577|1403|IS_LOCATED_IN
6578|1406|IS_LOCATED_IN
6579|1405|IS_LOCATED_IN
6580|1405|IS_LOCATED_IN
6581|1411|IS_LOCATED_IN
6582|1411|IS_LOCATED_IN
6583|1411|IS_LOCATED_IN
6584|1403|IS_LOCATED_IN
6585|1403|IS_LOCATED_IN
6586|1403|IS_LOCATED_IN
6587|1403|IS_LOCATED_IN
6588|1403|IS_LOCATED_IN
6589|1403|IS_LOCATED_IN
6590|1403|IS_LOCATED_IN
6591|1403|IS_LOCATED_IN
6592|1403|IS_LOCATED_IN
6593|1403|IS_LOCATED_IN
6594|1405|IS_LOCATED_IN
6595|1405|IS_LOCATED_IN
6596|1405|IS_LOCATED_IN
6597|1405|IS_LOCATED_IN
6598|1405|IS_LOCATED_IN
6599|1403|IS_LOCATED_IN
6600|1403|IS_LOCATED_IN
6601|1403|IS_LOCATED_IN
6602|1403|IS_LOCATED_IN
6603|1403|IS_LOCATED_IN
6604|1403|IS_LOCATED_IN
6605|1403|IS_LOCATED_IN
6606|1406|IS_LOCATED_IN
6607|1405|IS_LOCATED_IN
6608|1405|IS_LOCATED_IN
6609|1405|IS_LOCATED_IN
6610|1405|IS_LOCATED_IN
6611|1405|IS_LOCATED_IN
6612|1408|IS_LOCATED_IN
6613|1402|IS_LOCATED_IN
6614|1411|IS_LOCATED_IN
6615|1405|IS_LOCATED_IN
6616|1412|IS_LOCATED_IN
6617|1412|IS_LOCATED_IN
6618|1412|IS_LOCATED_IN
6619|1412|IS_LOCATED_IN
6620|1412|IS_LOCATED_IN
6621|1412|IS_LOCATED_IN
6622|1418|IS_LOCATED_IN
6623|1418|IS_LOCATED_IN
6624|1420|IS_LOCATED_IN
6625|1420|IS_LOCATED_IN
6626|1416|IS_LOCATED_IN
6627|1413|IS_LOCATED_IN
6628|1413|IS_LOCATED_IN
6629|1417|IS_LOCATED_IN
6630|1417|IS_LOCATED_IN
6631|1417|IS_LOCATED_IN
6632|1412|IS_LOCATED_IN
6633|1412|IS_LOCATED_IN
6634|1419|IS_LOCATED_IN
6635|1418|IS_LOCATED_IN
6636|1414|IS_LOCATED_IN
6637|1414|IS_LOCATED_IN
6638|1414|IS_LOCATED_IN
6639|1421|IS_LOCATED_IN
6640|1421|IS_LOCATED_IN
6641|1417|IS_LOCATED_IN
6642|1417|IS_LOCATED_IN
6643|1415|IS_LOCATED_IN
6644|1412|IS_LOCATED_IN
6645|1412|IS_LOCATED_IN
6646|1412|IS_LOCATED_IN
6647|1418|IS_LOCATED_IN
6648|1414|IS_LOCATED_IN
6649|1421|IS_LOCATED_IN
6650|1412|IS_LOCATED_IN
6651|1412|IS_LOCATED_IN
6652|1412|IS_LOCATED_IN
6653|1412|IS_LOCATED_IN
6654|1412|IS_LOCATED_IN
6655|1412|IS_LOCATED_IN
6656|1412|IS_LOCATED_IN
6657|1419|IS_LOCATED_IN
6658|1419|IS_LOCATED_IN
6659|1417|IS_LOCATED_IN
6660|1415|IS_LOCATED_IN
6661|1415|IS_LOCATED_IN
6662|1415|IS_LOCATED_IN
6663|1415|IS_LOCATED_IN
6664|1416|IS_LOCATED_IN
6665|1421|IS_LOCATED_IN
6666|1111|IS_LOCATED_IN
6667|1422|IS_LOCATED_IN
6668|1117|IS_LOCATED_IN
6669|1425|IS_LOCATED_IN
6670|1424|IS_LOCATED_IN
6671|1424|IS_LOCATED_IN
6672|1113|IS_LOCATED_IN
6673|902|IS_LOCATED_IN
6674|1111|IS_LOCATED_IN
6675|1115|IS_LOCATED_IN
6676|1115|IS_LOCATED_IN
6677|1115|IS_LOCATED_IN
6678|1115|IS_LOCATED_IN
6679|1006|IS_LOCATED_IN
6680|1024|IS_LOCATED_IN
6681|1024|IS_LOCATED_IN
6682|1024|IS_LOCATED_IN
6683|1024|IS_LOCATED_IN
6684|1024|IS_LOCATED_IN
6685|1024|IS_LOCATED_IN
6686|1024|IS_LOCATED_IN
6687|1024|IS_LOCATED_IN
6688|1024|IS_LOCATED_IN
6689|1024|IS_LOCATED_IN
6690|1024|IS_LOCATED_IN
6691|1024|IS_LOCATED_IN
6692|1024|IS_LOCATED_IN
6693|1024|IS_LOCATED_IN
6694|543|IS_LOCATED_IN
6695|902|IS_LOCATED_IN
6696|902|IS_LOCATED_IN
6697|1423|IS_LOCATED_IN
6698|1423|IS_LOCATED_IN
6699|1003|IS_LOCATED_IN
6700|1118|IS_LOCATED_IN
6701|1007|IS_LOCATED_IN
6702|1024|IS_LOCATED_IN
6703|1024|IS_LOCATED_IN
6704|546|IS_LOCATED_IN
6705|1425|IS_LOCATED_IN
6706|1425|IS_LOCATED_IN
6707|554|IS_LOCATED_IN
6708|554|IS_LOCATED_IN
6709|1424|IS_LOCATED_IN
6710|1424|IS_LOCATED_IN
6711|1024|IS_LOCATED_IN
6712|1009|IS_LOCATED_IN
6713|1422|IS_LOCATED_IN
6714|1002|IS_LOCATED_IN
6715|1115|IS_LOCATED_IN
6716|1115|IS_LOCATED_IN
6717|1115|IS_LOCATED_IN
6718|1115|IS_LOCATED_IN
6719|1115|IS_LOCATED_IN
6720|1006|IS_LOCATED_IN
6721|1024|IS_LOCATED_IN
6722|1024|IS_LOCATED_IN
6723|1024|IS_LOCATED_IN
6724|1024|IS_LOCATED_IN
6725|1024|IS_LOCATED_IN
6726|1024|IS_LOCATED_IN
6727|1024|IS_LOCATED_IN
6728|1024|IS_LOCATED_IN
6729|1024|IS_LOCATED_IN
6730|1115|IS_LOCATED_IN
6731|1115|IS_LOCATED_IN
6732|1024|IS_LOCATED_IN
6733|1024|IS_LOCATED_IN
6734|1024|IS_LOCATED_IN
6735|1024|IS_LOCATED_IN
6736|1024|IS_LOCATED_IN
6737|1024|IS_LOCATED_IN
6738|1024|IS_LOCATED_IN
6739|1024|IS_LOCATED_IN
6740|1024|IS_LOCATED_IN
6741|1024|IS_LOCATED_IN
6742|1024|IS_LOCATED_IN
6743|1024|IS_LOCATED_IN
6744|1024|IS_LOCATED_IN
6745|546|IS_LOCATED_IN
6746|1425|IS_LOCATED_IN
6747|554|IS_LOCATED_IN
6748|1424|IS_LOCATED_IN
6749|1111|IS_LOCATED_IN
6750|1111|IS_LOCATED_IN
6751|1422|IS_LOCATED_IN
6752|1114|IS_LOCATED_IN
6753|902|IS_LOCATED_IN
6754|1423|IS_LOCATED_IN
6755|772|IS_LOCATED_IN
6756|1024|IS_LOCATED_IN
6757|1024|IS_LOCATED_IN
6758|1110|IS_LOCATED_IN
6759|1112|IS_LOCATED_IN
6760|546|IS_LOCATED_IN
6761|546|IS_LOCATED_IN
6762|1425|IS_LOCATED_IN
6763|1006|IS_LOCATED_IN
6764|1111|IS_LOCATED_IN
6765|1111|IS_LOCATED_IN
6766|1422|IS_LOCATED_IN
6767|1423|IS_LOCATED_IN
6768|1007|IS_LOCATED_IN
6769|1007|IS_LOCATED_IN
6770|1024|IS_LOCATED_IN
6771|1024|IS_LOCATED_IN
6772|1024|IS_LOCATED_IN
6773|546|IS_LOCATED_IN
6774|1006|IS_LOCATED_IN
6775|1115|IS_LOCATED_IN
6776|1115|IS_LOCATED_IN
6777|1115|IS_LOCATED_IN
6778|1115|IS_LOCATED_IN
6779|1115|IS_LOCATED_IN
6780|1115|IS_LOCATED_IN
6781|1115|IS_LOCATED_IN
6782|1115|IS_LOCATED_IN
6783|1024|IS_LOCATED_IN
6784|1024|IS_LOCATED_IN
6785|1024|IS_LOCATED_IN
6786|1024|IS_LOCATED_IN
6787|1024|IS_LOCATED_IN
6788|1024|IS_LOCATED_IN
6789|1024|IS_LOCATED_IN
6790|1024|IS_LOCATED_IN
6791|1024|IS_LOCATED_IN
6792|1024|IS_LOCATED_IN
6793|1024|IS_LOCATED_IN
